pop	PC1	PC2	maf	mgc	hwe	min_ind	min_loci	LD
GUA	-0.146477153384534	0.00213993198354832	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.167379923725544	0.0074924901372432	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.177444470915277	0.00313372551192759	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.182784491409013	0.00257333971426079	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.151796707363891	0.00984753258446931	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.136334839292021	-0.0086500605070093	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.165415182790994	-0.00851539788073229	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.160011866161323	0.0110426826680311	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.162687849029821	-0.0311495073159767	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.131951800945905	-0.00582303300554471	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.17673685665819	-0.00293747708275338	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.149631332776773	-0.00174774999181387	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.162461880325666	-0.000414112344591822	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.136490700165837	-0.00371072529164701	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.170208103457336	0.00722642915544369	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.142746338626592	-0.002952467071177	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.158730626137878	0.00203737215893116	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.163308642118601	0.0138844159501444	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.185856194899965	0.000716665434115096	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.156954849578223	-0.00329831998333767	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.168409292504039	-0.00418781698942147	0.08	0	0.00001	0.7	0.7	FALSE
GUA	-0.172554776435173	0.000115416033849389	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.12414467791878	-0.0409645180956915	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.125903674480468	-0.566521384477238	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.127179253868506	0.0417922257233395	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.102324096671328	-0.00858770570584002	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.103573628602553	0.0195596568792846	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.114686713852592	-0.0497494235359221	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.113968438653505	-0.000614138847012177	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.127095903407906	-0.136987859404747	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.124098491277577	0.460487775382725	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.123661307000869	0.220700395688208	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.122261009453353	-0.0663118473159555	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.125747831555198	-0.0952864851119558	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.125285976634581	-0.106803540649899	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.122581547425734	0.151388534212312	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.120171876575848	0.0381083936717279	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.120572939055977	0.100091530399603	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.127759997446035	-0.152802989970086	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.12697754057906	-0.0991570197479946	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.125948613827847	0.231256661771865	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.125202983799719	0.2301672293128	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.126950991031973	-0.178919092891259	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.115248591026018	-0.0434715405459449	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.115493642683276	0.058827418095346	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.121188723955842	-0.0100867884616199	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.120794870912879	0.118081032909563	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.125197532959771	-0.108744181477908	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.122496136347305	0.140254433879407	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.125860955297881	0.158253757951095	0.08	0	0.00001	0.7	0.7	FALSE
NAM	0.123995932400222	-0.29078386350616	0.08	0	0.00001	0.7	0.7	FALSE
