pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	1	35156.8760235444	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	2	26916.5322187386	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	3	21357.1886236982	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	4	14758.8665757313	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	5	11508.5720478278	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	6	9595.11207814337	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	7	8342.73964275769	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	8	7465.79843303569	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	9	6821.30466296367	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	10	6336.10908232031	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	11	5970.23712520976	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	12	5701.23704661105	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	13	5514.54183444317	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	14	5396.10672825716	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	15	5331.91294939271	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	1	27281.7551604402	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	2	20779.0658098959	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	3	20943.5910262343	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	4	14306.8446645711	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	5	10992.3859363084	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	6	9054.37596753162	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	7	7761.22930831437	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	8	6848.9120703528	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	9	6189.54203821533	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	10	5675.98208816992	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	11	5263.98285701728	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	12	4935.27423835168	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	13	4668.40375233687	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	14	4445.78784019971	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	15	4259.8974048883	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	16	4109.80646036584	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	17	3996.14260940613	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	18	3916.23265835748	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	19	3862.80594355537	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	20	3828.15892253692	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	21	3808.0956748364	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	1	22888.9717552542	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	2	14819.793655921	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	3	20706.1480965313	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	4	14119.0369216002	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	5	10717.841787972	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	6	8740.40367812465	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	7	7525.03464774547	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	8	6540.15402360251	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	9	5818.99133281026	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	10	5329.61706732141	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	11	4944.47330443558	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	12	4589.88666139644	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	13	4290.71655671343	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	14	4059.33601156592	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	15	3869.17414628011	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	16	3704.47675237229	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	17	3554.82712369762	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	18	3427.79699158284	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	19	3315.10520087722	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	20	3210.90162672243	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	21	3127.11953235351	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	22	3071.47219948669	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	23	3038.70720787411	0.9	54	0	1	0.01	0.7	0.7	FALSE
