pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	1	33032.9753727202	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	2	27769.1758911501	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	3	21314.9077683367	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	4	14725.657819401	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	5	11513.3508774626	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	6	9606.9782370045	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	7	8345.79261239288	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	8	7466.34170050398	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	9	6823.51581787623	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	10	6334.8264091515	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	11	5966.20825321538	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	12	5702.42469719353	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	13	5526.22637732789	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	14	5418.01164440493	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	15	5360.9321555148	0.5	30	0	1	0.000001	0.3	0.3	FALSE
B	1	24812.1409176567	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	2	21995.9543755501	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	3	20937.3224241812	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	4	14236.7591619199	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	5	10957.9765411264	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	6	9055.38683050203	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	7	7792.39730392793	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	8	6868.90429459893	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	9	6172.3023117073	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	10	5661.05451755487	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	11	5276.01753416032	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	12	4954.95517039922	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	13	4671.31015217813	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	14	4431.12994559275	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	15	4243.21329701573	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	16	4104.32590811887	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	17	4003.03840673299	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	18	3928.88110663772	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	19	3877.4354722643	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	20	3847.53447012609	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	21	3834.93092813452	0.7	42	0	1	0.000001	0.3	0.3	FALSE
B	1	20072.9496472272	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	2	16368.6948573658	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	3	20771.657079019	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	4	14037.8079099739	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	5	10662.1440487845	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	6	8725.42293714703	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	7	7449.75808433237	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	8	6598.26960526166	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	9	5916.7719614515	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	10	5347.80357988755	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	11	4864.9797816429	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	12	4532.74251761691	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	13	4304.0675880762	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	14	4112.24710681507	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	15	3912.91696175618	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	16	3712.20568825543	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	17	3530.37578424837	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	18	3395.60771402813	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	19	3282.70820132509	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	20	3197.80630578633	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	21	3147.56998145992	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	22	3100.74317949104	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	23	3048.0869711205	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	24	3011.39543071579	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	25	2991.23118485061	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	26	2984.5151594784	0.9	54	0	1	0.000001	0.3	0.3	FALSE
B	27	2995.81970295562	0.9	54	0	1	0.000001	0.3	0.3	FALSE
C	1	32469.0477626026	0.5	30	0	1	0.000001	0.3	0.3	FALSE
C	2	27857.3220883894	0.5	30	0	1	0.000001	0.3	0.3	FALSE
