comparison	chr	position	fst	nk	maf	mgc	hwe	min_ind	min_loci	LD
B~C	1	0	0.00343642611683849	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	0	-0.0174842156386595	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	0	-0.0231974921630094	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	200	0.0195402298850575	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	200	0.0195402298850575	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	1200	-0.0193965517241379	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	1399	0.00689655172413795	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	1600	-0.0193965517241379	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	1700	-0.0193965517241379	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	1900	0.0687933903264674	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	2100	-0.0169491525423729	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	2200	0.00808854831843336	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	2200	0.00808854831843336	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	2400	-0.0065817713549864	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	2700	-0.0166468489892985	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	2799	-0.00976815346592915	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	2999	-0.0171933531841322	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	4300	-0.0109717868338558	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	4900	0.0780933062880324	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	5300	-0.00492610837438425	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	7100	-0.00824587706146927	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	7400	-0.00492610837438425	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	8700	0.000231427910205957	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	8900	0.0269716626835097	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	10000	0.00246305418719211	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	10200	-0.0108018280016618	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	12600	-0.0169491525423729	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	12700	0.0172413793103447	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	13000	0.0100111234705228	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	13100	0.0301724137931035	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	13100	-0.0129310344827586	120	0	1	0.000001	0.4	0.7	FALSE
B~C	1	13500	-0.0119940029985008	120	0	1	0.000001	0.4	0.7	FALSE
