pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	1	19272.8362048143	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	2	22556.1015708007	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	3	21302.4682264049	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	4	14783.4025707909	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	5	11487.9627381324	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	6	9566.63231348936	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	7	8318.57310664634	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	8	7439.85367129625	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	9	6802.03340651533	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	10	6337.32168003096	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	11	5997.57442811114	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	12	5746.38662402584	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	13	5558.4365973837	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	14	5422.1906268541	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	15	5337.7374642914	0.5	30	0	1	0.001	0.7	0.7	FALSE
B	1	13129.4436995791	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	2	14761.6488822908	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	3	20761.1615832543	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	4	14378.57311337	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	5	11034.403969439	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	6	9015.65540715806	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	7	7724.35835950198	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	8	6846.94727740623	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	9	6182.03460881667	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	10	5650.21277919298	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	11	5234.24400583331	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	12	4910.87543835653	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	13	4649.63350539801	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	14	4440.76723465124	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	15	4282.90146549792	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	16	4161.73984163898	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	17	4057.96797989947	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	18	3964.31416470891	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	19	3885.39136507991	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	20	3827.52305531186	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	21	3793.21205986463	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	1	10437.7481169814	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	2	7237.59543615042	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	3	20348.1427488812	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	4	14133.9595198576	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	5	10850.7636775546	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	6	8823.48807886798	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	7	7412.25873981523	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	8	6474.63811803706	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	9	5826.12775774827	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	10	5372.63622063877	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	11	4944.42757791747	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	12	4550.6844704747	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	13	4247.29040301683	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	14	4041.25507635634	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	15	3872.58175272517	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	16	3688.28114923656	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	17	3509.51937163855	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	18	3392.82578313015	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	19	3331.67199632614	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	20	3278.74995164171	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	21	3214.18463991797	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	22	3142.10005339181	0.9	54	0	1	0.001	0.7	0.7	FALSE
