pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	1	19279.6292269875	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	2	22559.4596649575	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	3	21307.7152345668	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	4	14787.4753917599	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	5	11490.2197010031	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	6	9568.36438089834	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	7	8320.49212974249	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	8	7442.18860199234	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	9	6804.84367941947	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	10	6340.52291764354	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	11	6000.98295685606	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	12	5749.75970416442	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	13	5561.55363328788	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	14	5424.94758814481	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	15	5340.18958327546	0.5	30	0	1	0.00001	0.7	0.7	FALSE
B	1	13135.5499759355	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	2	14762.6919002271	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	3	20764.7205289452	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	4	14383.7680931741	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	5	11037.7493968518	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	6	9017.08612568658	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	7	7725.55791484131	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	8	6847.98645432812	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	9	6183.15863754848	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	10	5651.59276570488	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	11	5235.93417058637	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	12	4912.85612051976	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	13	4651.87459310769	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	14	4443.25120448189	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	15	4285.5728013267	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	16	4164.45336476687	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	17	4060.52427710044	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	18	3966.59401304129	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	19	3887.39124123838	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	20	3829.26275325615	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	21	3794.7254705374	0.7	42	0	1	0.00001	0.7	0.7	FALSE
B	1	10443.7495638535	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	2	7237.66286489043	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	3	20349.0464414251	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	4	14138.2359191205	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	5	10857.0756149482	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	6	8824.6952697438	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	7	7413.6171909015	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	8	6475.78202719628	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	9	5826.76067952059	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	10	5373.46547761177	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	11	4945.0235208192	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	12	4551.53350964188	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	13	4248.62365277025	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	14	4042.50654308304	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	15	3874.00759755615	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	16	3690.17608566376	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	17	3511.26240841199	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	18	3394.61420184177	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	19	3333.89999354809	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	20	3281.35256606257	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	21	3216.62486136714	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	22	3143.88520815215	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	23	3079.72527817473	0.9	54	0	1	0.00001	0.7	0.7	FALSE
B	24	3025.75587459692	0.9	54	0	1	0.00001	0.7	0.7	FALSE
