pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	1	18394.5642639744	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	2	16525.0758652522	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	3	17805.7058425821	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	4	14807.1768959916	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	5	11558.9191301052	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	6	9644.46252627015	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	7	8389.36416361824	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	8	7509.74929792322	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	9	6864.41217918116	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	10	6380.17214259012	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	11	6016.59375716351	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	12	5750.78989371519	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	13	5567.53546993457	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	14	5451.9788610724	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	15	5389.54110669561	0.5	30	0.04	0	0.000001	0.7	0.7	FALSE
B	1	14036.4538286462	0.7	42	0.04	0	0.000001	0.7	0.7	FALSE
B	2	10368.332851021	0.7	42	0.04	0	0.000001	0.7	0.7	FALSE
B	3	13855.9478635529	0.7	42	0.04	0	0.000001	0.7	0.7	FALSE
B	4	14337.521800517	0.7	42	0.04	0	0.000001	0.7	0.7	FALSE
B	5	11028.4415654073	0.7	42	0.04	0	0.000001	0.7	0.7	FALSE
B	6	9089.87979097821	0.7	42	0.04	0	0.000001	0.7	0.7	FALSE
B	7	7799.15323333185	0.7	42	0.04	0	0.000001	0.7	0.7	FALSE
B	8	6887.18101441956	0.7	42	0.04	0	0.000001	0.7	0.7	FALSE
