pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	1	19279.6292502594	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	2	22559.4601710411	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	3	21307.7199020437	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	4	14787.4996812458	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	5	11490.2998943097	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	6	9568.54425867276	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	7	8320.78160336902	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	8	7442.5427792185	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	9	6805.1952108665	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	10	6340.82008696926	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	11	6001.19666887374	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	12	5749.88452671803	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	13	5561.60965544389	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	14	5424.96606488475	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	15	5340.19395996505	0.5	30	0	1	0.000001	0.9	0.7	FALSE
B	1	13135.5499759372	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	2	14762.691900378	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	3	20764.7205342485	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	4	14383.768190408	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	5	11037.7504504793	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	6	9017.09333784572	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	7	7725.59033022042	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	8	6848.084312781	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	9	6183.35994556682	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	10	5651.88027495716	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	11	5236.23616057141	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	12	4913.13014065719	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	13	4652.13503703966	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	14	4443.49250826936	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	15	4285.74766309001	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	16	4164.54040706683	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	17	4060.55181782816	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	18	3966.59896846635	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	19	3887.39162360142	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	20	3829.26275325615	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	21	3794.7254705374	0.7	42	0	1	0.000001	0.9	0.7	FALSE
B	1	10443.7495638535	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	2	7237.66286489043	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	3	20349.0464414251	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	4	14138.2359191205	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	5	10857.0756149482	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	6	8824.6952697438	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	7	7413.6171909015	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	8	6475.7820614725	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	9	5826.76188775743	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	10	5373.48091619361	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	11	4945.11615231026	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	12	4551.81140411506	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	13	4249.02233898821	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	14	4042.7282085519	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	15	3874.06022354224	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	16	3690.36320028097	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	17	3511.60447732158	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	18	3394.92005169035	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	19	3334.00477544065	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	20	3281.35256606257	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	21	3216.62486136714	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	22	3143.88520815215	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	23	3079.72527817473	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	24	3025.75587459692	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	25	2983.32913584765	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	26	2958.11053498476	0.9	54	0	1	0.000001	0.9	0.7	FALSE
B	27	2944.23393479869	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	1	68023.7483448492	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	2	8249.53860499249	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	3	8090.44305809744	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	4	7448.70627113743	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	5	6997.41168036721	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	6	6629.08259627066	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	7	6323.30940989931	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	8	6064.52601154505	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	9	5844.9575012532	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	10	5658.28582294274	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	11	5505.38117307091	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	12	5389.2799206106	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	13	5308.94835563319	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	14	5258.74735479409	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	15	5231.88536267649	0.5	30	0	1	0.000001	0.9	0.7	FALSE
C	1	65730.1574570528	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	2	5842.14148812077	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	3	6308.69091902418	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	4	5776.43619041885	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	5	5480.01864244419	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	6	5197.74109325967	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	7	4993.02078432392	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	8	4799.05607810967	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	9	4625.21389995817	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	10	4479.71760557852	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	11	4352.86034895568	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	12	4238.63756829919	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	13	4131.59955617779	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	14	4033.03241950682	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	15	3948.59229240978	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	16	3883.10300657921	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	17	3835.5377912428	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	18	3801.8426454256	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	19	3779.19582492765	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	20	3765.14403412694	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	21	3757.10219645772	0.7	42	0	1	0.000001	0.9	0.7	FALSE
C	1	64497.5038032933	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	2	4222.82062537716	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	3	5296.023771239	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	4	4683.23924515635	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	5	4605.5153092877	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	6	4288.06028859946	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	7	4115.4075067332	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	8	4053.86230066939	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	9	3859.16655363711	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	10	3769.64904577767	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	11	3640.77759663358	0.9	54	0	1	0.000001	0.9	0.7	FALSE
C	12	3546.80656597418	0.9	54	0	1	0.000001	0.9	0.7	FALSE
