pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	1	19254.4330294162	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	2	22537.9207856773	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	3	21269.8351333845	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	4	14741.660816092	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	5	11444.8973211651	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	6	9524.33404182831	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	7	8277.07108832593	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	8	7399.47281458109	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	9	6762.58086728373	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	10	6298.53380180942	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	11	5959.05457640123	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	12	5707.49253057532	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	13	5518.69913193181	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	14	5381.59787465427	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	15	5296.59135357101	0.5	30	0	1	0.01	0.7	0.7	FALSE
B	1	13114.8465439838	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	2	14754.5479978839	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	3	20746.7632380613	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	4	14352.8331400846	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	5	11001.5514678656	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	6	8985.03420223734	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	7	7694.07630474231	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	8	6814.84393090261	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	9	6151.88347422074	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	10	5621.15136860031	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	11	5205.18012334645	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	12	4882.07308858812	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	13	4621.37365353319	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	14	4413.30237945666	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	15	4256.06903237015	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	16	4134.64456285784	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	17	4029.81113865621	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	18	3935.18566941384	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	19	3855.85843393077	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	20	3797.81277215436	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	21	3763.23493749895	0.7	42	0	1	0.01	0.7	0.7	FALSE
B	1	10424.4020229927	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	2	7233.8188758732	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	3	20342.0830083818	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	4	14124.2491242549	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	5	10827.4693855644	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	6	8786.84247293588	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	7	7399.43399226282	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	8	6451.9262758419	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	9	5794.43235363839	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	10	5347.45770260199	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	11	4925.16624265487	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	12	4525.97991569208	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	13	4224.06932341968	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	14	4019.61197472575	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	15	3849.49125494893	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	16	3665.7478808869	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	17	3486.3730530167	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	18	3371.02921964103	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	19	3313.28866311931	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	20	3260.06161977916	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	21	3192.48011823306	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	22	3117.79225261496	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	23	3053.88026780198	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	24	3001.53271633466	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	25	2959.65668995554	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	26	2933.90968015654	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	27	2919.27760580208	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	1	67907.0212079114	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	2	8231.4852203772	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	3	8068.87635709691	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	4	7423.26121228606	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	5	6966.70881673322	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	6	6594.66356974639	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	7	6287.98611710699	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	8	6029.66682984193	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	9	5810.04935360493	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	10	5622.04377334573	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	11	5466.61234641365	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	12	5347.47122495718	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	13	5264.61045497842	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	14	5213.0439779448	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	15	5185.80202291089	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	1	65618.1612873296	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	2	5830.70414488656	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	3	6294.45332680608	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	4	5761.98646659264	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	5	5463.89577461972	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	6	5177.97146177147	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	7	4968.92676463309	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	8	4772.34525875875	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	9	4598.82213692181	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	10	4454.59602113574	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	11	4328.50816777939	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	12	4214.29871631036	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	13	4107.02042389003	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	14	4007.85978567551	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	15	3921.69783996857	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	16	3853.48929797347	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	17	3803.36244748881	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	18	3768.18536953604	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	19	3745.22783762806	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	20	3731.58673817705	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	21	3724.11130396374	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	1	64387.8123977166	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	2	4215.31212259691	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	3	5284.79471850516	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	4	4672.10397528303	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	5	4595.31497395598	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	6	4275.74207222541	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	7	4104.18458105388	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	8	4036.41554358753	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	9	3837.3644124918	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	10	3747.47008426732	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	11	3619.64637914456	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	12	3525.34460654875	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	13	3458.13610812229	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	14	3377.47416309881	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	15	3303.06886350734	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	16	3250.07908395421	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	17	3180.67971530767	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	18	3105.05854402787	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	19	3049.50113019637	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	20	3007.38267900225	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	21	2981.67191351206	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	22	2959.45054224744	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	23	2928.47836127701	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	24	2912.31953213354	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	25	2920.34333814847	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	26	2920.42248855763	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	27	2904.65984047196	0.9	54	0	1	0.01	0.7	0.7	FALSE
