pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	1	18071.2223249878	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	2	21248.3817344765	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	3	20333.1074962243	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	4	14183.4041493265	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	5	11011.9971928283	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	6	9147.6151419569	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	7	7934.96812060341	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	8	7085.08690523447	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	9	6471.64681165242	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	10	6026.35929781995	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	11	5700.56452221685	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	12	5458.95847685539	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	13	5277.90849564599	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	14	5146.6752112998	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	15	5065.31095624296	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	1	12315.2297229603	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	2	13734.9867054912	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	3	19712.2775224289	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	4	13787.0217643365	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	5	10597.9944150816	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	6	8659.33009240605	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	7	7399.04966326508	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	8	6544.67957637114	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	9	5898.23498990995	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	10	5381.10515195621	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	11	4979.8507912931	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	12	4671.31553632794	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	13	4423.08269837456	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	14	4223.62027311723	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	15	4071.14976931748	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	16	3953.3657073445	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	17	3853.32536007359	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	18	3763.80484249178	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	19	3688.034707918	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	20	3631.96842080654	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	21	3598.66639316861	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	1	9836.58069559366	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	2	6545.48036202287	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	3	19195.533337742	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	4	13539.6242678418	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	5	10391.1657085806	0.9	54	0	1	0.000001	0.7	0.7	TRUE
