pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	1	30357.128499431	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	2	24787.8198392286	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	3	20155.9394977385	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	4	14171.2134521462	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	5	11211.6353275368	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	6	9424.25829100824	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	7	8223.8125560513	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	8	7378.17227199603	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	9	6754.9850638217	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	10	6277.99384382187	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	11	5915.74117793338	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	12	5654.68878345195	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	13	5479.28067778043	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	14	5371.14424567774	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	15	5313.99709020813	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	1	23159.6197220387	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	2	18836.3787138567	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	3	19569.7180614762	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	4	13524.6888207029	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	5	10542.0157466428	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	6	8801.83277040191	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	7	7619.6025959544	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	8	6747.02003588113	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	9	6082.58688035728	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	10	5590.91187485261	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	11	5217.92071008556	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	12	4906.26077548687	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	13	4630.36372971602	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	14	4395.07090157343	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	15	4209.19951330355	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	16	4070.74397489428	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	17	3969.41556642117	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	18	3895.19818277992	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	19	3843.68865543026	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	20	3813.70039726789	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	21	3801.01193410018	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	1	19217.7731520457	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	2	13131.1183749105	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	3	19259.231417455	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	4	13225.8764921013	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	5	10125.6129253753	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	6	8414.74847846573	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	7	7227.24843092192	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	8	6439.05580712453	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	9	5795.91381377762	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	10	5254.6326238725	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	11	4798.2604372096	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	12	4477.86789660288	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	13	4251.6179258847	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	14	4065.41281337465	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	15	3875.10473619067	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	16	3680.79672626168	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	17	3503.15452132538	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	18	3370.39266966279	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	19	3257.26993290152	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	20	3170.96197820151	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	21	3120.6442353029	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	22	3075.09707663361	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	23	3022.27259098681	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	24	2984.23217059162	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	25	2964.5926154115	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	26	2958.92254141019	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	27	2969.27225633444	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	1	29732.4209098985	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	2	24901.7946875165	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	3	20372.2186942348	0.5	30	0	1	0.000001	0.7	0.7	TRUE
