pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	1	32418.1661937663	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	2	24087.9800103281	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	3	20196.0565203809	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	4	14228.7667706861	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	5	11232.7482845432	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	6	9437.0876832062	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	7	8245.94398799747	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	8	7402.7466993905	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	9	6778.92103988194	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	10	6309.08270096618	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	11	5956.41220134674	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	12	5698.74041492474	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	13	5520.92372386761	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	14	5408.70263095749	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	15	5348.14491138874	0.5	30	0	1	0.000001	0.7	0.7	TRUE
B	1	25503.5178578944	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	2	17846.7140347753	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	3	19545.0632449352	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	4	13603.5796767257	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	5	10602.6662189566	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	6	8815.85203966112	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	7	7605.64217667079	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	8	6746.62102249756	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	9	6117.56263117648	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	10	5623.77440666041	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	11	5224.63494828581	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	12	4903.5125191473	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	13	4643.14664688787	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	14	4428.44978880737	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	15	4250.85407479598	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	16	4107.48591391357	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	17	3998.79852787784	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	18	3923.07776980511	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	19	3873.28618734003	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	20	3841.0682500055	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	21	3821.9594225035	0.7	42	0	1	0.000001	0.7	0.7	TRUE
B	1	21840.3451042917	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	2	11897.1085057559	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	3	19149.6252277005	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	4	13275.8627073871	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	5	10222.2179218937	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	6	8449.87129620285	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	7	7302.68498373655	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	8	6391.78753608029	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	9	5723.641172455	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	10	5251.97432569095	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	11	4882.80196339235	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	12	4547.45570785033	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	13	4258.37599318115	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	14	4033.65266695366	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	15	3843.48278580571	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	16	3676.9633571207	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	17	3534.40687296187	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	18	3417.62052001233	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	19	3311.12906707531	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	20	3209.91834688743	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	21	3127.78900738	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	22	3073.72871190902	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	23	3043.47723092068	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	24	3023.81834121454	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	25	3002.41495795561	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	26	2983.89959703476	0.9	54	0	1	0.000001	0.7	0.7	TRUE
B	27	2973.76089124992	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	1	32320.5111126753	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	2	24107.7424624038	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	3	20179.4714299933	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	4	14246.317082461	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	5	11263.3686548455	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	6	9435.87213342597	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	7	8216.02108924013	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	8	7371.42106968141	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	9	6763.74677902061	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	10	6309.54322338286	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	11	5969.19503955656	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	12	5723.31629564025	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	13	5552.6301740612	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	14	5437.3130696267	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	15	5367.09162942905	0.5	30	0	1	0.000001	0.7	0.7	TRUE
C	1	25394.6764145273	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	2	17894.2604666014	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	3	19521.8776831093	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	4	13561.9110726106	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	5	10631.3628200623	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	6	8862.89287815733	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	7	7645.72410186619	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	8	6744.35343401475	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	9	6072.63086415681	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	10	5576.29576690526	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	11	5200.40032482755	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	12	4900.39066084231	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	13	4646.17265270873	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	14	4427.5918176976	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	15	4249.63758740975	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	16	4118.77983395795	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	17	4029.55846842089	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	18	3965.23154427408	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	19	3909.60508283183	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	20	3858.48103294572	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	21	3820.21350809593	0.7	42	0	1	0.000001	0.7	0.7	TRUE
C	1	21717.3294774903	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	2	11957.9269142046	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	3	19185.2815195644	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	4	13164.0801405616	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	5	10221.5637504815	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	6	8474.29502705391	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	7	7312.94604822496	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	8	6488.72067627367	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	9	5772.77629461705	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	10	5248.17311749407	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	11	4803.20501261788	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	12	4480.07275459822	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	13	4232.83977258207	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	14	4014.64955466865	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	15	3853.76417749224	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	16	3703.47826116525	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	17	3545.3921015479	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	18	3397.37655734144	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	19	3283.75739902974	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	20	3200.21216821882	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	21	3147.26908870013	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	22	3121.00633918347	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	23	3104.88661215896	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	24	3077.57696709754	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	25	3024.90533500604	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	26	2973.98876570852	0.9	54	0	1	0.000001	0.7	0.7	TRUE
C	27	2952.62201478295	0.9	54	0	1	0.000001	0.7	0.7	TRUE
